stripe_id,reference,date,gross_amount,fee,net_amount,currency,payee,status
po_1286698,REF-929398,2026-04-17T00:00:00Z,24903.350000000002,5.35,24864.31,EUR,Wagner Ltd,processing
po_1430260,REF-665852,2026-02-10T00:00:00Z,4797.04,10.16,4789.14,EUR,"Walker, Garcia and Mcguire",settled
po_7917936,REF-618895,2026-03-12T00:00:00Z,15378.1,3.4,15365.92,EUR,Ford Ltd,failed
po_7093262,REF-817696,2026-04-15T00:00:00Z,8621.69,8.71,8576.2,EUR,Mcdowell-Watts,processing
po_9045874,REF-564322,2026-02-16T00:00:00Z,9272.18,3.6,9229.94,EUR,"Owen, Gibson and Johnson",failed
po_5633363,REF-224266,2026-04-08T00:00:00Z,2824.6499999999996,2.71,2786.24,GBP,"Pena, Jones and Sanchez",pending
po_2416584,REF-862066,2026-04-13T00:00:00Z,13631.289999999999,1.81,13620.71,GBP,Li-Martinez,processing
po_4297622,REF-150120,2026-01-10T00:00:00Z,11564.32,11.74,11562.11,USD,"Rogers, Anderson and Campos",pending
po_5265122,REF-366087,2026-03-17T00:00:00Z,11226.41,17.9,11184.33,GBP,Fitzgerald-Watson,processing
po_1418312,REF-971044,2026-01-30T00:00:00Z,8885.01,16.11,8847.01,USD,Simmons-Green,settled
po_1050782,REF-120602,2026-01-04T00:00:00Z,16688.19,13.69,16671.75,USD,Kim Group,settled
po_4752739,REF-947073,2026-01-04T00:00:00Z,1114.12,4.77,1081.37,GBP,Colon Group,processing
po_4914105,REF-530846,2026-01-13T00:00:00Z,9612.689999999999,15.48,9570.98,GBP,"Garcia, Mercado and West",processing
po_1441357,REF-115372,2026-04-13T00:00:00Z,14593.53,1.97,14582.03,USD,Hays-Dalton,processing
po_4946181,REF-266050,2026-04-17T00:00:00Z,2683.74,14.33,2664.64,EUR,Nguyen-White,processing
po_5362675,REF-976903,2026-04-03T00:00:00Z,2126.33,3.63,2110.43,EUR,Hughes Inc,settled
po_8026089,REF-561744,2026-03-14T00:00:00Z,13084.85,9.99,13060.61,GBP,Gray PLC,settled
po_3774103,REF-414106,2026-01-10T00:00:00Z,21087.32,9.05,21056.92,EUR,Randall-Kerr,pending
po_2887319,REF-766253,2026-03-26T00:00:00Z,14493.81,1.84,14475.43,GBP,Gonzalez-Mcdaniel,pending
po_4048843,REF-335018,2026-03-12T00:00:00Z,16878.309999999998,1.86,16862.96,GBP,Griffin Inc,processing
po_6670999,REF-360733,2026-03-10T00:00:00Z,20887.3,3.7,20881.29,EUR,Arnold-Beck,failed
po_1689341,REF-673268,2026-03-10T00:00:00Z,20686.5,3.61,20642.36,EUR,Vincent-Mcclure,failed
po_5165533,REF-703717,2026-03-18T00:00:00Z,24783.649999999998,15.35,24765.12,GBP,Crawford Ltd,pending
po_7721091,REF-598189,2026-01-27T00:00:00Z,17892.79,16.77,17875.5,USD,Gray PLC,settled
po_1474039,REF-251670,2026-03-04T00:00:00Z,22702.67,8.91,22663.07,EUR,Church Inc,settled
po_7722708,REF-640842,2026-04-08T00:00:00Z,22440.6,11.47,22416.98,GBP,"Owen, Gibson and Johnson",settled
po_7640884,REF-337475,2026-04-10T00:00:00Z,6825.11,11.44,6789.98,GBP,Hawkins-Saunders,failed
po_1982944,REF-456814,2026-02-10T00:00:00Z,14233.75,15.84,14191.35,GBP,Anderson LLC,failed
po_3109953,REF-173802,2026-01-14T00:00:00Z,22237.52,12.01,22231.62,USD,Flynn Group,failed
po_7292205,REF-722977,2026-01-03T00:00:00Z,9524.54,6.21,9490.1,USD,"Luna, Morris and Gill",processing
po_6176130,REF-115052,2026-01-20T00:00:00Z,1312.44,19.33,1273.81,EUR,"Hayes, Luna and Miller",pending
po_1909197,REF-937738,2026-02-02T00:00:00Z,10649.47,13.02,10643.16,USD,Goodwin-Martinez,failed
po_6211276,REF-997135,2026-01-20T00:00:00Z,274.33,15.51,253.67,GBP,"Nguyen, Williams and Smith",settled
po_2817775,REF-490604,2026-01-11T00:00:00Z,2023.9,10.81,1999.65,EUR,Cobb Group,processing
po_7854309,REF-182976,2026-04-21T00:00:00Z,24830.960000000003,17.2,24791.13,USD,Lopez-Stout,processing
po_9930343,REF-363432,2026-03-08T00:00:00Z,22993.420000000002,11.53,22990.06,USD,Walter Inc,pending
po_1791030,REF-229400,2026-01-16T00:00:00Z,23703.54,18.95,23701.0,USD,Newman-Thomas,failed
po_9241865,REF-252716,2026-04-04T00:00:00Z,7182.47,12.8,7148.04,EUR,"Taylor, Zavala and Bates",settled
po_6932930,REF-772677,2026-03-23T00:00:00Z,19145.83,13.45,19109.83,USD,Bowman LLC,settled
po_5475579,REF-143728,2026-04-15T00:00:00Z,15209.92,5.36,15178.34,EUR,Zimmerman Group,pending
po_5678396,REF-172481,2026-03-06T00:00:00Z,931.6500000000001,18.42,918.2,GBP,Hawkins-Saunders,failed
po_6377073,REF-661072,2026-04-14T00:00:00Z,1373.6499999999999,12.32,1360.84,GBP,Kirk-Morales,pending
po_6135087,REF-752317,2026-04-12T00:00:00Z,21906.149999999998,6.98,21856.48,GBP,Pennington PLC,pending
po_4418107,REF-495147,2026-02-01T00:00:00Z,6915.92,13.33,6874.17,EUR,Elliott-Wallace,processing
po_4558298,REF-777454,2026-01-14T00:00:00Z,5984.9400000000005,3.3,5975.72,USD,Contreras LLC,settled
po_7479928,REF-825263,2026-01-08T00:00:00Z,4420.8,11.41,4413.84,USD,"Johnson, Harrison and Thomas",failed
po_9096480,REF-859699,2026-04-27T00:00:00Z,19941.11,15.88,19926.57,EUR,Roach and Sons,pending
po_1058859,REF-809132,2026-04-16T00:00:00Z,10250.609999999999,16.5,10231.48,GBP,Brady-Ford,failed
po_7223817,REF-822502,2026-01-02T00:00:00Z,10968.09,2.64,10952.43,USD,"Davis, Kim and Ingram",settled
po_7162007,REF-439666,2026-03-10T00:00:00Z,24708.75,15.44,24669.87,USD,Hays-Dalton,processing
po_9724806,REF-860863,2026-03-09T00:00:00Z,7417.66,11.75,7372.67,USD,"Lewis, Joyce and Robertson",processing
po_3122388,REF-489017,2026-01-03T00:00:00Z,19547.28,2.65,19545.19,USD,"Snow, Rodgers and Miller",processing
po_3335391,REF-686225,2026-03-14T00:00:00Z,11424.54,15.9,11377.44,GBP,Pena Inc,failed
po_2620209,REF-579113,2026-03-03T00:00:00Z,24316.149999999998,16.15,24288.6,USD,Jones-Turner,pending
po_7147865,REF-270623,2026-01-22T00:00:00Z,23514.69,3.51,23500.64,EUR,Matthews PLC,failed
po_1835187,REF-917367,2026-02-24T00:00:00Z,12169.62,8.59,12165.51,USD,Mccoy Ltd,failed
po_1084840,REF-988792,2026-02-04T00:00:00Z,11501.33,10.22,11497.47,USD,Ramsey-Caldwell,pending
po_1989886,REF-540071,2026-01-17T00:00:00Z,17939.47,11.91,17933.99,USD,Anderson LLC,settled
po_1893220,REF-294961,2026-02-09T00:00:00Z,22191.79,3.59,22150.57,USD,Richard LLC,settled
po_6489988,REF-115420,2026-03-28T00:00:00Z,20281.57,5.31,20246.31,GBP,Davis PLC,pending
po_9634736,REF-999115,2026-01-27T00:00:00Z,10391.140000000001,19.57,10344.78,GBP,Brown Ltd,pending
po_5978973,REF-370340,2026-01-04T00:00:00Z,5361.55,17.75,5350.1,GBP,"Chavez, Davis and Walton",failed
po_5217304,REF-163413,2026-03-08T00:00:00Z,8496.1,18.69,8451.44,USD,Dickson-Gutierrez,pending
po_5642259,REF-936547,2026-04-27T00:00:00Z,8000.57,8.48,7965.04,USD,"Rodriguez, Evans and Patterson",processing
po_9277618,REF-691995,2026-01-26T00:00:00Z,2056.36,6.88,2024.54,EUR,Mcdowell-Watts,settled
po_7527429,REF-585175,2026-01-12T00:00:00Z,22243.49,14.35,22239.84,USD,"Hobbs, Blanchard and Porter",pending
po_8344014,REF-957287,2026-02-09T00:00:00Z,17979.390000000003,15.91,17934.24,EUR,Gray PLC,failed
po_8384567,REF-435027,2026-01-10T00:00:00Z,321.18,12.74,289.13,EUR,"Luna, Morris and Gill",settled
po_1470606,REF-564458,2026-04-07T00:00:00Z,23943.399999999998,13.66,23897.64,EUR,Cobb Group,settled
po_4598930,REF-910403,2026-02-07T00:00:00Z,7235.929999999999,10.62,7213.94,GBP,"Ramirez, Hernandez and Fox",failed
po_6712098,REF-453171,2026-03-24T00:00:00Z,15689.03,7.87,15680.85,USD,Mann Group,settled
po_9011131,REF-775414,2026-01-01T00:00:00Z,24108.64,15.79,24094.76,GBP,Young-Hudson,pending
po_9233863,REF-303261,2026-03-25T00:00:00Z,17390.82,15.42,17367.35,USD,Hunt PLC,pending
po_8707092,REF-111591,2026-04-16T00:00:00Z,5496.03,4.49,5468.71,GBP,Mitchell-Byrd,settled
po_1094264,REF-997593,2026-02-11T00:00:00Z,5522.63,19.22,5490.41,USD,Ibarra-Clark,processing
po_6604982,REF-511652,2026-02-18T00:00:00Z,411.21999999999997,19.92,373.26,USD,"Best, Simon and Turner",processing
po_8676803,REF-275622,2026-02-08T00:00:00Z,2235.11,10.89,2215.98,GBP,Best Inc,settled
po_2660519,REF-566529,2025-12-31T00:00:00Z,22283.66,12.55,22250.96,GBP,Kennedy-Marks,pending
po_6250385,REF-483822,2026-03-28T00:00:00Z,13097.17,9.81,13068.29,EUR,Dickson-Padilla,processing
po_9531555,REF-152789,2026-03-31T00:00:00Z,9603.970000000001,10.11,9558.45,GBP,Mckinney-Cooper,pending
po_3138437,REF-200636,2026-03-25T00:00:00Z,8340.82,16.93,8309.18,EUR,Johnson Inc,pending
po_4293083,REF-610944,2026-02-04T00:00:00Z,1537.86,13.79,1502.51,USD,"Yu, Nguyen and Wood",settled
po_4254164,REF-993780,2026-01-28T00:00:00Z,24470.449999999997,15.76,24467.42,EUR,Schneider Ltd,pending
po_6970322,REF-515102,2026-02-01T00:00:00Z,8423.74,12.11,8403.24,USD,Lewis-Robinson,pending
po_3669613,REF-194014,2026-03-17T00:00:00Z,17132.100000000002,19.16,17102.58,GBP,White-Wilson,pending
po_8043067,REF-389308,2026-04-15T00:00:00Z,6635.03,10.52,6610.17,GBP,Morris Inc,failed
po_7067824,REF-889727,2026-02-27T00:00:00Z,24225.71,12.04,24221.75,EUR,"Garner, Lawson and Richard",failed
po_3806405,REF-818125,2026-01-25T00:00:00Z,11061.59,3.46,11038.36,EUR,"Ball, Henderson and Caldwell",pending
po_5472051,REF-253991,2026-02-06T00:00:00Z,22088.55,2.93,22054.55,USD,"Best, Simon and Turner",settled
po_5423643,REF-753026,2026-04-04T00:00:00Z,23741.670000000002,11.63,23729.86,GBP,"Evans, Conway and Hall",pending
po_2301045,REF-160401,2026-03-26T00:00:00Z,23687.05,16.85,23682.19,USD,Johnson-Ruiz,processing
po_6628815,REF-589584,2026-04-20T00:00:00Z,24551.34,7.85,24503.94,EUR,Goodwin-Martinez,pending
po_3970963,REF-863503,2026-02-18T00:00:00Z,24796.25,8.03,24778.43,EUR,"Garner, Lawson and Richard",settled
po_2893169,REF-518487,2026-04-07T00:00:00Z,12756.26,5.55,12713.44,EUR,"Short, Moore and Douglas",processing
po_3640954,REF-290413,2026-02-03T00:00:00Z,3486.4100000000003,16.51,3439.3,EUR,Peterson LLC,failed
po_9316170,REF-532694,2026-03-13T00:00:00Z,5404.009999999999,16.62,5356.94,USD,"Hernandez, Hill and Hull",pending
po_5358076,REF-196865,2026-02-26T00:00:00Z,2022.1299999999999,13.93,2008.04,GBP,"Walker, Garcia and Mcguire",processing
po_8213778,REF-654735,2026-03-29T00:00:00Z,4890.65,7.15,4870.04,USD,"Murphy, Jordan and Whitney",pending
po_9709790,REF-900264,2026-04-28T00:00:00Z,2842.3500000000004,1.87,2809.09,USD,"Santana, Hoffman and Cobb",settled
po_3070608,REF-424207,2026-01-08T00:00:00Z,21450.649999999998,5.13,21411.96,USD,"Hernandez, Wade and Rodriguez",processing
po_9130904,REF-227531,2026-01-25T00:00:00Z,12411.49,7.54,12372.07,USD,Thomas PLC,failed
po_1023893,REF-346028,2026-04-26T00:00:00Z,20700.570000000003,17.2,20685.49,GBP,Wright Group,pending
po_7527846,REF-631917,2026-01-11T00:00:00Z,3282.59,15.97,3251.84,EUR,Gardner-Hayes,settled
po_2503919,REF-203463,2026-01-04T00:00:00Z,20796.600000000002,10.37,20748.38,USD,"Rodriguez, Evans and Patterson",processing
po_3707604,REF-310034,2026-03-02T00:00:00Z,13411.019999999999,10.66,13364.96,EUR,"Graham, Garrett and Caldwell",settled
po_1958984,REF-802916,2026-03-12T00:00:00Z,6382.030000000001,16.6,6362.56,USD,Pierce Inc,failed
po_2753913,REF-937537,2026-04-20T00:00:00Z,22549.510000000002,1.12,22507.95,USD,Webster and Sons,failed
po_4845985,REF-255710,2026-02-10T00:00:00Z,19338.920000000002,14.68,19309.95,GBP,Roberts Group,failed
po_2208309,REF-433888,2026-02-15T00:00:00Z,18273.98,15.56,18269.18,EUR,"Santana, Hoffman and Cobb",failed
po_1008857,REF-855914,2026-03-14T00:00:00Z,488.0,1.35,447.25,GBP,Anderson LLC,pending
po_7770171,REF-242559,2026-01-12T00:00:00Z,16698.6,11.76,16674.92,USD,Arroyo-Pope,processing
po_8723932,REF-607377,2026-03-03T00:00:00Z,5458.1,14.21,5410.1,USD,Gardner-Hayes,processing
po_6516611,REF-761614,2026-04-30T00:00:00Z,8842.74,1.59,8826.61,GBP,Ingram PLC,failed
po_5766279,REF-172617,2026-03-16T00:00:00Z,3664.19,14.51,3639.67,USD,Barrera Group,settled
po_8042900,REF-899555,2026-03-26T00:00:00Z,9947.18,8.33,9906.19,EUR,"Rice, Wallace and Castillo",failed
po_8157573,REF-526462,2026-01-02T00:00:00Z,6473.08,19.29,6441.87,EUR,King LLC,processing
po_9875419,REF-436693,2026-01-28T00:00:00Z,3464.29,8.86,3455.4,GBP,Wagner Ltd,pending
po_5160979,REF-649999,2026-04-27T00:00:00Z,24702.15,7.28,24686.52,EUR,Zimmerman and Sons,failed
po_5626953,REF-176539,2026-04-10T00:00:00Z,18668.93,6.42,18639.59,EUR,"Rollins, Charles and Black",failed
po_2673677,REF-253201,2026-01-21T00:00:00Z,467.19,2.97,453.98,GBP,Roberts Group,settled
po_7216697,REF-601992,2026-01-14T00:00:00Z,3266.49,16.21,3248.99,GBP,Anderson-Parks,pending
po_1459457,REF-391648,2026-02-07T00:00:00Z,964.31,15.01,956.38,USD,Allen Group,failed
po_8218298,REF-512596,2026-04-19T00:00:00Z,5169.469999999999,2.5,5120.9,EUR,"Rogers, Anderson and Campos",pending
po_4434355,REF-371974,2026-01-24T00:00:00Z,17668.289999999997,4.49,17652.76,GBP,Davis-Mitchell,processing
po_9463009,REF-579743,2026-02-08T00:00:00Z,898.63,13.82,861.3,USD,Maxwell-Shepherd,processing
po_9175462,REF-842230,2026-03-31T00:00:00Z,863.39,6.43,840.92,GBP,Davis PLC,processing
po_8082070,REF-339474,2026-01-19T00:00:00Z,7590.049999999999,4.44,7569.9,EUR,Welch-Peck,failed
po_1368537,REF-753900,2026-01-19T00:00:00Z,5006.03,5.82,4994.28,USD,Lawrence-Lee,processing
po_3911866,REF-955412,2026-02-15T00:00:00Z,16781.05,8.03,16766.43,EUR,Reed PLC,settled
po_2142551,REF-906965,2026-03-12T00:00:00Z,22805.5,16.19,22758.12,GBP,"Mooney, Black and Roach",settled
po_8990770,REF-154650,2026-02-06T00:00:00Z,23973.83,14.13,23941.36,GBP,Reeves Ltd,failed
po_6695502,REF-376519,2026-04-28T00:00:00Z,2694.9,18.69,2669.12,GBP,Jones-Taylor,pending
po_8572723,REF-513351,2026-02-18T00:00:00Z,20100.64,18.87,20071.54,GBP,"Curtis, Turner and Soto",pending
po_2240405,REF-580132,2026-03-08T00:00:00Z,2194.94,1.94,2171.67,USD,Barrera Group,processing
po_9287806,REF-208599,2026-02-14T00:00:00Z,19959.5,4.33,19953.5,USD,Contreras LLC,processing
po_7417287,REF-271494,2026-01-23T00:00:00Z,6305.74,4.65,6263.09,GBP,Allen-Taylor,pending
po_1197024,REF-408729,2026-02-06T00:00:00Z,17330.87,1.4,17316.59,USD,Juarez-Jones,pending
po_7664932,REF-466331,2026-03-28T00:00:00Z,15377.83,13.5,15355.9,EUR,"Owens, Peters and White",pending
po_6860108,REF-622199,2026-02-26T00:00:00Z,10395.11,3.69,10367.52,EUR,"Short, Moore and Douglas",pending
po_6298322,REF-399722,2026-03-16T00:00:00Z,14366.42,14.32,14328.3,USD,Contreras LLC,processing
po_5348804,REF-528453,2026-03-23T00:00:00Z,11626.779999999999,1.51,11595.23,GBP,Smith Ltd,failed
po_3965879,REF-992687,2026-04-07T00:00:00Z,18145.859999999997,2.79,18103.19,USD,Murray Group,pending
po_2744514,REF-490583,2026-04-01T00:00:00Z,18774.269999999997,3.08,18735.85,GBP,Reynolds-Harris,failed
po_6262649,REF-977469,2026-04-17T00:00:00Z,9778.37,15.74,9751.85,EUR,Thompson-Campbell,processing
po_3429853,REF-881562,2026-04-09T00:00:00Z,23654.420000000002,4.67,23644.65,EUR,Todd-Oconnor,settled
po_3574031,REF-327497,2026-03-09T00:00:00Z,1202.1100000000001,8.72,1160.67,USD,Kim Group,failed
po_1035751,REF-871076,2026-01-14T00:00:00Z,16304.96,7.61,16300.9,GBP,Mullins-Cabrera,pending
po_3715204,REF-201042,2026-04-21T00:00:00Z,4901.28,17.01,4854.96,EUR,Wade PLC,pending
po_9415479,REF-553189,2026-03-30T00:00:00Z,1545.3999999999999,8.32,1514.54,EUR,Shaw-Decker,pending
po_8282208,REF-452554,2026-03-05T00:00:00Z,10230.6,19.34,10202.54,GBP,"Hobbs, Blanchard and Porter",settled
po_9864325,REF-264470,2026-04-11T00:00:00Z,4791.42,14.46,4767.05,GBP,Banks-Savage,settled
po_2259303,REF-892217,2026-02-23T00:00:00Z,12369.32,9.87,12337.88,USD,Mckinney-Cooper,processing
po_3527911,REF-722246,2026-02-14T00:00:00Z,11564.960000000001,8.16,11529.59,GBP,Anderson Inc,processing
po_8300694,REF-198776,2026-04-16T00:00:00Z,15332.390000000001,1.17,15300.6,EUR,"Edwards, Anderson and Taylor",processing
po_9127407,REF-381141,2026-02-25T00:00:00Z,14495.869999999999,1.07,14493.81,GBP,Hughes Inc,processing
po_8689594,REF-525331,2026-02-05T00:00:00Z,6417.81,12.97,6391.38,EUR,"Roberts, Frazier and Smith",pending
po_2984200,REF-129312,2026-03-09T00:00:00Z,24973.06,19.75,24931.11,EUR,Austin-Bonilla,pending
po_1009139,REF-731063,2026-03-11T00:00:00Z,1029.4,11.25,1001.14,EUR,Zimmerman and Sons,pending
po_1244425,REF-348471,2026-03-11T00:00:00Z,8272.07,19.24,8263.75,EUR,Stone and Sons,failed
po_7499536,REF-509340,2026-04-02T00:00:00Z,56.13,11.6,40.78,USD,Hammond Ltd,pending
po_1523952,REF-898144,2026-03-05T00:00:00Z,10820.570000000002,15.25,10814.03,GBP,Flynn-Matthews,processing
po_7278457,REF-364309,2026-02-07T00:00:00Z,1223.03,18.86,1213.95,EUR,"Thompson, Cooper and Young",processing
po_4614732,REF-600890,2026-04-21T00:00:00Z,2989.47,13.3,2942.81,EUR,"Moss, Atkins and Daniels",failed
po_4888291,REF-507683,2026-04-25T00:00:00Z,6511.21,6.94,6484.03,EUR,Webster and Sons,processing
po_2533514,REF-206564,2026-01-27T00:00:00Z,7251.160000000001,2.29,7204.56,GBP,Mitchell-Byrd,processing
po_6447964,REF-546272,2026-01-20T00:00:00Z,15851.23,12.1,15841.85,EUR,Garcia and Sons,failed
po_7094706,REF-221274,2026-02-20T00:00:00Z,3536.2,2.76,3520.08,EUR,Cobb Group,processing
po_2997872,REF-909896,2026-02-14T00:00:00Z,11822.07,6.71,11803.61,EUR,Wright Group,processing
po_4372878,REF-449563,2026-01-04T00:00:00Z,21201.690000000002,13.24,21188.95,GBP,Walter Inc,pending
po_4086244,REF-283587,2026-04-23T00:00:00Z,12853.15,2.19,12836.67,GBP,Shaw-Decker,pending
po_6976722,REF-443343,2026-04-28T00:00:00Z,10251.449999999999,10.09,10229.63,GBP,Brown LLC,failed
po_3290957,REF-878365,2026-02-25T00:00:00Z,12456.49,11.94,12426.69,GBP,Webster and Sons,processing
po_6710639,REF-716082,2026-03-19T00:00:00Z,6577.3,14.38,6568.28,EUR,Flynn-Matthews,processing
po_9225504,REF-390387,2026-02-18T00:00:00Z,22634.539999999997,14.49,22617.44,USD,Bowman LLC,failed
po_8580838,REF-721109,2026-04-17T00:00:00Z,23682.600000000002,9.78,23637.56,GBP,Anderson Inc,failed
po_2392511,REF-203684,2026-04-13T00:00:00Z,22909.63,5.14,22899.7,EUR,Harvey Inc,settled
po_1380237,REF-185895,2026-04-09T00:00:00Z,18843.0,12.73,18805.84,GBP,Davenport PLC,pending
po_9465658,REF-254986,2026-02-09T00:00:00Z,11740.939999999999,1.39,11713.56,USD,Goodwin-Martinez,processing
po_9936187,REF-232683,2026-01-24T00:00:00Z,19232.99,11.9,19225.83,GBP,Mccoy Ltd,processing
po_5754781,REF-701848,2026-01-05T00:00:00Z,8772.359999999999,17.71,8755.3,USD,Gardner-Hayes,failed
po_5116223,REF-831025,2026-04-29T00:00:00Z,5195.679999999999,5.6,5184.44,USD,"Curtis, Turner and Soto",settled
po_4119511,REF-763611,2026-02-15T00:00:00Z,13643.7,16.01,13625.2,EUR,Anderson LLC,settled
po_7345316,REF-240534,2026-03-25T00:00:00Z,6192.41,7.52,6171.33,GBP,Allen Group,pending
po_6616376,REF-956686,2026-01-08T00:00:00Z,9485.57,16.54,9458.33,EUR,"Rollins, Charles and Black",failed
po_8083687,REF-298085,2026-01-04T00:00:00Z,1102.85,17.29,1095.27,EUR,"Pineda, Travis and Jones",settled
po_8019404,REF-891651,2026-03-08T00:00:00Z,16944.16,5.94,16918.89,EUR,"Miller, Anderson and Padilla",settled
po_3278090,REF-902434,2026-02-27T00:00:00Z,12696.220000000001,3.34,12653.77,EUR,Jones-Fuentes,failed
po_9510362,REF-225638,2026-03-12T00:00:00Z,16079.220000000001,11.42,16054.04,EUR,Griffin Inc,processing
po_2891078,REF-524361,2026-01-27T00:00:00Z,24093.13,7.63,24045.97,USD,Gray PLC,processing
po_1584689,REF-377356,2026-02-13T00:00:00Z,13671.63,7.77,13635.15,EUR,Thompson-Campbell,processing
po_5029854,REF-841632,2026-01-07T00:00:00Z,18997.269999999997,13.22,18955.1,USD,Holmes and Sons,settled
po_7826210,REF-887116,2026-01-18T00:00:00Z,2503.3300000000004,4.37,2492.3,GBP,"Dorsey, Patterson and Harrison",settled
po_4228253,REF-377888,2026-01-01T00:00:00Z,19857.41,10.99,19841.44,USD,Zimmerman and Sons,settled
po_4966900,REF-518755,2026-03-10T00:00:00Z,1300.42,16.25,1280.26,USD,Schneider Ltd,pending
po_1436154,REF-110461,2026-01-03T00:00:00Z,4975.06,5.11,4934.93,GBP,"Clarke, Johnson and Watson",processing
po_3012432,REF-214459,2026-01-11T00:00:00Z,16369.57,16.65,16367.35,USD,White-Wilson,failed
po_1902506,REF-697142,2026-01-14T00:00:00Z,18642.63,3.75,18593.45,USD,Garcia and Sons,pending
po_5556644,REF-251230,2026-02-15T00:00:00Z,21440.24,16.64,21424.29,USD,"Short, Moore and Douglas",processing
po_1404438,REF-772716,2026-02-22T00:00:00Z,15483.74,13.87,15435.18,USD,Jones-Taylor,failed
po_5790495,REF-138855,2026-02-17T00:00:00Z,14655.93,16.24,14619.04,EUR,Reynolds-Harris,processing
po_8353822,REF-324284,2026-01-16T00:00:00Z,19825.530000000002,11.59,19784.31,GBP,Dickson-Gutierrez,settled
po_4311495,REF-987484,2026-03-20T00:00:00Z,14347.369999999999,19.61,14307.88,EUR,"Garcia, Mercado and West",failed
po_3821467,REF-222964,2026-01-20T00:00:00Z,6782.95,4.16,6778.72,USD,Banks-Savage,processing
po_8607411,REF-318247,2025-12-31T00:00:00Z,21671.56,3.11,21658.84,EUR,Harvey Inc,settled
po_4381305,REF-102778,2026-04-12T00:00:00Z,3101.6800000000003,15.1,3054.92,USD,Mccoy-Mccarthy,processing
po_1849970,REF-669719,2026-02-07T00:00:00Z,9722.539999999999,12.34,9720.41,GBP,"Johnson, Phillips and Brown",failed
po_6184930,REF-186488,2026-02-26T00:00:00Z,10886.54,1.35,10878.19,USD,Brown and Sons,failed
po_7785074,REF-350791,2026-04-07T00:00:00Z,1755.8000000000002,3.82,1733.63,USD,"Fox, Hernandez and Ryan",settled
po_5848379,REF-246044,2026-04-13T00:00:00Z,6741.679999999999,3.84,6693.24,GBP,"Johnson, Harrison and Thomas",processing
po_3680486,REF-822287,2026-02-02T00:00:00Z,12580.01,5.22,12532.41,USD,Arroyo-Pope,processing
po_6804104,REF-687216,2026-04-08T00:00:00Z,2231.23,6.45,2202.57,GBP,Smith-Abbott,processing
po_2505437,REF-158071,2026-01-28T00:00:00Z,1580.74,15.17,1544.29,GBP,Anderson-Parks,pending
po_6454311,REF-467890,2026-01-08T00:00:00Z,14217.76,16.48,14205.76,GBP,Gardner-Hayes,failed
po_6585073,REF-251337,2026-04-24T00:00:00Z,24279.45,7.95,24266.86,EUR,"Curry, Wolfe and Ramirez",pending
po_3117579,REF-466710,2026-01-30T00:00:00Z,12349.64,13.7,12308.16,USD,"Matthews, Howard and Brown",pending
po_7858018,REF-468136,2026-04-29T00:00:00Z,12789.72,9.4,12746.96,EUR,Bauer Inc,failed
po_6055598,REF-163008,2026-03-15T00:00:00Z,11894.490000000002,3.39,11845.79,USD,Mcdowell-Watts,failed
po_6977392,REF-874814,2026-04-22T00:00:00Z,7716.320000000001,5.88,7707.3,EUR,Gonzalez Inc,pending
po_9911997,REF-958113,2026-03-23T00:00:00Z,16514.809999999998,5.73,16506.62,EUR,"Molina, Wells and Bright",processing
po_5356545,REF-627108,2026-03-05T00:00:00Z,8494.09,1.35,8450.65,GBP,"Jackson, Romero and Mendez",settled
po_1854928,REF-305597,2026-02-08T00:00:00Z,4580.32,15.14,4564.08,USD,Goodwin-Martinez,processing
po_2345229,REF-155439,2026-02-18T00:00:00Z,12434.74,6.24,12429.36,USD,Banks-Savage,settled
